checked_at,predicted_at,predicted_after_round_count,actual_round_count,actual_timestamp,model_version,candidate_model,predicted_label,minimum,maximum,probability,confidence,source,range_type,clear_signal,clear_reason,scored,actual_multiplier,correct
2026-08-08 22:26:48,2026-08-08 22:26:31,5508,5509,2026-08-08 22:26:48,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.526057,low,pattern,adaptive,0,range has not beaten baseline,0,2.19,
2026-08-08 22:26:48,2026-08-08 22:26:31,5508,5509,2026-08-08 22:26:48,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.507838,low,pattern,adaptive,0,range has not beaten baseline,1,2.19,1
2026-08-08 22:27:10,2026-08-08 22:26:48,5509,5510,2026-08-08 22:27:10,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496460,low,baseline,adaptive,0,wider range probability too low,1,3.20,0
2026-08-08 22:27:10,2026-08-08 22:26:48,5509,5510,2026-08-08 22:27:10,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.529969,low,recent,adaptive,0,range has not beaten baseline,1,3.20,0
2026-08-08 22:27:10,2026-08-08 22:26:48,5509,5510,2026-08-08 22:27:10,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.562240,low,pattern,adaptive,0,range has not beaten baseline,1,3.20,0
2026-08-08 22:27:10,2026-08-08 22:26:48,5509,5510,2026-08-08 22:27:10,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.522077,low,pattern,adaptive,0,range has not beaten baseline,1,3.20,0
2026-08-08 22:27:53,2026-08-08 22:27:10,5510,5511,2026-08-08 22:27:53,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496370,low,baseline,adaptive,0,wider range probability too low,1,18.19,0
2026-08-08 22:27:53,2026-08-08 22:27:10,5510,5511,2026-08-08 22:27:53,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.519088,low,recent,adaptive,0,range has not beaten baseline,1,18.19,0
2026-08-08 22:27:53,2026-08-08 22:27:10,5510,5511,2026-08-08 22:27:53,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.525093,low,pattern,adaptive,0,range has not beaten baseline,1,18.19,0
2026-08-08 22:27:53,2026-08-08 22:27:10,5510,5511,2026-08-08 22:27:53,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.507094,low,pattern,adaptive,0,range has not beaten baseline,1,18.19,0
2026-08-08 22:28:03,2026-08-08 22:27:53,5511,5512,2026-08-08 22:28:02,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496280,low,baseline,adaptive,0,wider range probability too low,1,1.15,1
2026-08-08 22:28:03,2026-08-08 22:27:53,5511,5512,2026-08-08 22:28:02,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.508207,low,recent,adaptive,0,range has not beaten baseline,1,1.15,0
2026-08-08 22:28:03,2026-08-08 22:27:53,5511,5512,2026-08-08 22:28:02,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.596809,low,pattern,adaptive,0,wider range not strong enough,1,1.15,1
2026-08-08 22:28:03,2026-08-08 22:27:53,5511,5512,2026-08-08 22:28:02,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.523767,low,pattern,adaptive,0,wider range probability too low,1,1.15,1
2026-08-08 22:28:32,2026-08-08 22:28:03,5512,5513,2026-08-08 22:28:32,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496372,low,baseline,adaptive,0,wider range probability too low,1,5.88,0
2026-08-08 22:28:32,2026-08-08 22:28:03,5512,5513,2026-08-08 22:28:32,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497326,low,recent,adaptive,0,range has not beaten baseline,1,5.88,0
2026-08-08 22:28:32,2026-08-08 22:28:03,5512,5513,2026-08-08 22:28:32,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.492883,low,pattern,adaptive,0,range has not beaten baseline,0,5.88,
2026-08-08 22:28:32,2026-08-08 22:28:03,5512,5513,2026-08-08 22:28:32,adaptive-v7-actionable-range,ensemble,1.50x TO 5.00x,1.50,5.00,0.469297,low,pattern,adaptive,0,range has not beaten baseline,0,5.88,
2026-08-08 22:29:10,2026-08-08 22:28:32,5513,5514,2026-08-08 22:29:10,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496282,low,baseline,adaptive,0,wider range probability too low,1,12.18,0
2026-08-08 22:29:10,2026-08-08 22:28:32,5513,5514,2026-08-08 22:29:10,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497315,low,recent,adaptive,0,range has not beaten baseline,1,12.18,0
2026-08-08 22:29:10,2026-08-08 22:28:32,5513,5514,2026-08-08 22:29:10,adaptive-v7-actionable-range,pattern,2.00x TO 10.00x,2.00,10.00,0.436833,low,pattern,adaptive,0,range has not beaten baseline,0,12.18,
2026-08-08 22:29:10,2026-08-08 22:28:32,5513,5514,2026-08-08 22:29:10,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.485841,low,pattern,adaptive,0,range has not beaten baseline,1,12.18,0
2026-08-08 22:29:20,2026-08-08 22:29:10,5514,5515,2026-08-08 22:29:20,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496192,low,baseline,adaptive,0,wider range probability too low,1,1.17,1
2026-08-08 22:29:20,2026-08-08 22:29:10,5514,5515,2026-08-08 22:29:20,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497303,low,recent,adaptive,0,range has not beaten baseline,1,1.17,0
2026-08-08 22:29:20,2026-08-08 22:29:10,5514,5515,2026-08-08 22:29:20,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.583355,low,pattern,adaptive,0,range has not beaten baseline,1,1.17,0
2026-08-08 22:29:20,2026-08-08 22:29:10,5514,5515,2026-08-08 22:29:20,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.516827,low,pattern,adaptive,0,range has not beaten baseline,1,1.17,0
2026-08-08 22:29:55,2026-08-08 22:29:20,5515,5516,2026-08-08 22:29:55,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496283,low,baseline,adaptive,0,wider range probability too low,1,9.93,0
2026-08-08 22:29:55,2026-08-08 22:29:20,5515,5516,2026-08-08 22:29:55,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497292,low,recent,adaptive,0,range has not beaten baseline,1,9.93,0
2026-08-08 22:29:55,2026-08-08 22:29:20,5515,5516,2026-08-08 22:29:55,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.488759,low,pattern,adaptive,0,range has not beaten baseline,0,9.93,
2026-08-08 22:29:55,2026-08-08 22:29:20,5515,5516,2026-08-08 22:29:55,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.488455,low,pattern,adaptive,0,wider range probability too low,1,9.93,0
2026-08-08 22:30:14,2026-08-08 22:29:56,5516,5517,2026-08-08 22:30:14,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496193,low,baseline,adaptive,0,wider range probability too low,1,2.46,0
2026-08-08 22:30:14,2026-08-08 22:29:56,5516,5517,2026-08-08 22:30:14,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497281,low,recent,adaptive,0,range has not beaten baseline,1,2.46,1
2026-08-08 22:30:14,2026-08-08 22:29:56,5516,5517,2026-08-08 22:30:14,adaptive-v7-actionable-range,pattern,2.00x TO 10.00x,2.00,10.00,0.432823,low,pattern,adaptive,0,range has not beaten baseline,0,2.46,
2026-08-08 22:30:14,2026-08-08 22:29:56,5516,5517,2026-08-08 22:30:14,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.484411,low,pattern,adaptive,0,range has not beaten baseline,1,2.46,1
2026-08-08 22:30:24,2026-08-08 22:30:15,5517,5518,2026-08-08 22:30:23,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496103,low,baseline,adaptive,0,wider range probability too low,1,1.11,1
2026-08-08 22:30:24,2026-08-08 22:30:15,5517,5518,2026-08-08 22:30:23,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497293,low,recent,adaptive,0,range has not beaten baseline,1,1.11,0
2026-08-08 22:30:24,2026-08-08 22:30:15,5517,5518,2026-08-08 22:30:23,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.519104,low,pattern,adaptive,0,range has not beaten baseline,1,1.11,0
2026-08-08 22:30:24,2026-08-08 22:30:15,5517,5518,2026-08-08 22:30:23,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.497520,low,pattern,adaptive,0,range has not beaten baseline,1,1.11,0
2026-08-08 22:30:41,2026-08-08 22:30:24,5518,5519,2026-08-08 22:30:41,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496194,low,baseline,adaptive,0,wider range probability too low,1,2.15,0
2026-08-08 22:30:41,2026-08-08 22:30:24,5518,5519,2026-08-08 22:30:41,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.486412,low,recent,adaptive,0,range has not beaten baseline,1,2.15,1
2026-08-08 22:30:41,2026-08-08 22:30:24,5518,5519,2026-08-08 22:30:41,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.520390,low,pattern,adaptive,0,range has not beaten baseline,1,2.15,1
2026-08-08 22:30:41,2026-08-08 22:30:24,5518,5519,2026-08-08 22:30:41,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.494067,low,pattern,adaptive,0,range has not beaten baseline,1,2.15,1
2026-08-08 22:31:01,2026-08-08 22:30:41,5519,5520,2026-08-08 22:31:01,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496104,low,baseline,adaptive,0,wider range probability too low,1,2.87,0
2026-08-08 22:31:01,2026-08-08 22:30:41,5519,5520,2026-08-08 22:31:01,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497294,low,recent,adaptive,0,range has not beaten baseline,1,2.87,1
2026-08-08 22:31:01,2026-08-08 22:30:41,5519,5520,2026-08-08 22:31:01,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.472913,low,pattern,adaptive,0,range has not beaten baseline,0,2.87,
2026-08-08 22:31:01,2026-08-08 22:30:41,5519,5520,2026-08-08 22:31:01,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.488284,low,pattern,adaptive,0,wider range probability too low,1,2.87,0
2026-08-08 22:31:30,2026-08-08 22:31:02,5520,5521,2026-08-08 22:31:30,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.496014,low,baseline,adaptive,0,wider range probability too low,1,5.74,0
2026-08-08 22:31:30,2026-08-08 22:31:02,5520,5521,2026-08-08 22:31:30,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497306,low,recent,adaptive,0,range has not beaten baseline,1,5.74,0
2026-08-08 22:31:30,2026-08-08 22:31:02,5520,5521,2026-08-08 22:31:30,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.568419,low,pattern,adaptive,0,wider range probability too low,1,5.74,0
2026-08-08 22:31:30,2026-08-08 22:31:02,5520,5521,2026-08-08 22:31:30,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.507536,low,pattern,adaptive,0,wider range probability too low,1,5.74,0
2026-08-08 22:31:59,2026-08-08 22:31:31,5521,5522,2026-08-08 22:31:59,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495925,low,baseline,adaptive,0,wider range probability too low,1,5.44,0
2026-08-08 22:31:59,2026-08-08 22:31:31,5521,5522,2026-08-08 22:31:59,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497295,low,recent,adaptive,0,range has not beaten baseline,1,5.44,0
2026-08-08 22:31:59,2026-08-08 22:31:31,5521,5522,2026-08-08 22:31:59,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.519661,low,pattern,adaptive,0,range has not beaten baseline,0,5.44,
2026-08-08 22:31:59,2026-08-08 22:31:31,5521,5522,2026-08-08 22:31:59,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.487631,low,pattern,adaptive,0,range has not beaten baseline,1,5.44,0
2026-08-08 22:32:39,2026-08-08 22:31:59,5522,5523,2026-08-08 22:32:39,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495835,low,baseline,adaptive,0,wider range probability too low,1,14.27,0
2026-08-08 22:32:39,2026-08-08 22:31:59,5522,5523,2026-08-08 22:32:39,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497284,low,recent,adaptive,0,range has not beaten baseline,1,14.27,0
2026-08-08 22:32:39,2026-08-08 22:31:59,5522,5523,2026-08-08 22:32:39,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.480726,low,pattern,adaptive,0,range has not beaten baseline,0,14.27,
2026-08-08 22:32:39,2026-08-08 22:31:59,5522,5523,2026-08-08 22:32:39,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.482475,low,pattern,adaptive,0,range has not beaten baseline,1,14.27,0
2026-08-08 22:32:48,2026-08-08 22:32:39,5523,5524,2026-08-08 22:32:47,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495745,low,baseline,adaptive,0,wider range probability too low,1,1.06,1
2026-08-08 22:32:48,2026-08-08 22:32:39,5523,5524,2026-08-08 22:32:47,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.497272,low,recent,adaptive,0,range has not beaten baseline,1,1.06,0
2026-08-08 22:32:48,2026-08-08 22:32:39,5523,5524,2026-08-08 22:32:47,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.573436,low,pattern,adaptive,0,range has not beaten baseline,1,1.06,0
2026-08-08 22:32:48,2026-08-08 22:32:39,5523,5524,2026-08-08 22:32:47,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.513757,low,pattern,adaptive,0,range has not beaten baseline,1,1.06,0
2026-08-08 22:33:09,2026-08-08 22:32:48,5524,5525,2026-08-08 22:33:09,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495836,low,baseline,adaptive,0,wider range probability too low,1,3.00,0
2026-08-08 22:33:09,2026-08-08 22:32:48,5524,5525,2026-08-08 22:33:09,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.486391,low,recent,adaptive,0,range has not beaten baseline,1,3.00,0
2026-08-08 22:33:09,2026-08-08 22:32:48,5524,5525,2026-08-08 22:33:09,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.484707,low,pattern,adaptive,0,range has not beaten baseline,0,3.00,
2026-08-08 22:33:09,2026-08-08 22:32:48,5524,5525,2026-08-08 22:33:09,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.473834,low,pattern,adaptive,0,range has not beaten baseline,1,3.00,0
2026-08-08 22:33:17,2026-08-08 22:33:09,5525,5526,2026-08-08 22:33:17,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495747,low,baseline,adaptive,0,wider range probability too low,1,1.00,1
2026-08-08 22:33:17,2026-08-08 22:33:09,5525,5526,2026-08-08 22:33:17,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.475511,low,recent,adaptive,0,range has not beaten baseline,1,1.00,0
2026-08-08 22:33:17,2026-08-08 22:33:09,5525,5526,2026-08-08 22:33:17,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.481926,low,pattern,adaptive,0,range has not beaten baseline,0,1.00,
2026-08-08 22:33:17,2026-08-08 22:33:09,5525,5526,2026-08-08 22:33:17,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.467678,low,pattern,adaptive,0,wider range probability too low,1,1.00,1
2026-08-08 22:33:44,2026-08-08 22:33:17,5526,5527,2026-08-08 22:33:44,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495838,low,baseline,adaptive,0,wider range probability too low,1,4.93,0
2026-08-08 22:33:44,2026-08-08 22:33:17,5526,5527,2026-08-08 22:33:44,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.475499,low,recent,adaptive,0,range has not beaten baseline,1,4.93,0
2026-08-08 22:33:44,2026-08-08 22:33:17,5526,5527,2026-08-08 22:33:44,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.466910,low,pattern,adaptive,0,range has not beaten baseline,1,4.93,0
2026-08-08 22:33:44,2026-08-08 22:33:17,5526,5527,2026-08-08 22:33:44,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.474087,low,pattern,adaptive,0,range has not beaten baseline,1,4.93,0
2026-08-08 22:34:00,2026-08-08 22:33:44,5527,5528,2026-08-08 22:34:00,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495748,low,baseline,adaptive,0,wider range probability too low,1,1.93,1
2026-08-08 22:34:00,2026-08-08 22:33:44,5527,5528,2026-08-08 22:34:00,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.475488,low,recent,adaptive,0,range has not beaten baseline,1,1.93,1
2026-08-08 22:34:00,2026-08-08 22:33:44,5527,5528,2026-08-08 22:34:00,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.478248,low,pattern,adaptive,0,range has not beaten baseline,0,1.93,
2026-08-08 22:34:00,2026-08-08 22:33:44,5527,5528,2026-08-08 22:34:00,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.468913,low,pattern,adaptive,0,wider range probability too low,1,1.93,1
2026-08-08 22:34:17,2026-08-08 22:34:00,5528,5529,2026-08-08 22:34:17,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495839,low,baseline,adaptive,0,wider range probability too low,1,2.20,0
2026-08-08 22:34:17,2026-08-08 22:34:00,5528,5529,2026-08-08 22:34:17,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.475500,low,recent,adaptive,0,range has not beaten baseline,1,2.20,1
2026-08-08 22:34:17,2026-08-08 22:34:00,5528,5529,2026-08-08 22:34:17,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.471734,low,pattern,adaptive,0,wider range probability too low,1,2.20,0
2026-08-08 22:34:17,2026-08-08 22:34:00,5528,5529,2026-08-08 22:34:17,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.474657,low,pattern,adaptive,0,wider range probability too low,1,2.20,0
2026-08-08 22:34:43,2026-08-08 22:34:18,5529,5530,2026-08-08 22:34:42,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495750,low,baseline,adaptive,0,wider range probability too low,1,4.16,0
2026-08-08 22:34:43,2026-08-08 22:34:18,5529,5530,2026-08-08 22:34:42,adaptive-v7-actionable-range,recent,1.20x TO 3.00x,1.20,3.00,0.475513,low,recent,adaptive,0,range has not beaten baseline,1,4.16,0
2026-08-08 22:34:43,2026-08-08 22:34:18,5529,5530,2026-08-08 22:34:42,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.529212,low,pattern,adaptive,0,wider range probability too low,1,4.16,0
2026-08-08 22:34:43,2026-08-08 22:34:18,5529,5530,2026-08-08 22:34:42,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.488060,low,pattern,adaptive,0,wider range probability too low,1,4.16,0
2026-08-08 22:35:01,2026-08-08 22:34:43,5530,5531,2026-08-08 22:35:00,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495660,low,baseline,adaptive,0,wider range probability too low,1,2.28,0
2026-08-08 22:35:01,2026-08-08 22:34:43,5530,5531,2026-08-08 22:35:00,adaptive-v7-actionable-range,recent,2.00x TO 10.00x,2.00,10.00,0.432326,low,recent,adaptive,0,range has not beaten baseline,0,2.28,
2026-08-08 22:35:01,2026-08-08 22:34:43,5530,5531,2026-08-08 22:35:00,adaptive-v7-actionable-range,pattern,1.20x TO 3.00x,1.20,3.00,0.521125,low,pattern,adaptive,0,range has not beaten baseline,1,2.28,1
2026-08-08 22:35:01,2026-08-08 22:34:43,5530,5531,2026-08-08 22:35:00,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.490358,low,pattern,adaptive,0,range has not beaten baseline,1,2.28,1
2026-08-08 22:35:14,2026-08-08 22:35:01,5531,5532,2026-08-08 22:35:14,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495570,low,baseline,adaptive,0,wider range probability too low,1,1.56,1
2026-08-08 22:35:14,2026-08-08 22:35:01,5531,5532,2026-08-08 22:35:14,adaptive-v7-actionable-range,recent,2.00x TO 10.00x,2.00,10.00,0.443209,low,recent,adaptive,0,range has not beaten baseline,0,1.56,
2026-08-08 22:35:14,2026-08-08 22:35:01,5531,5532,2026-08-08 22:35:14,adaptive-v7-actionable-range,pattern,1.50x TO 5.00x,1.50,5.00,0.480767,low,pattern,adaptive,0,range has not beaten baseline,0,1.56,
2026-08-08 22:35:14,2026-08-08 22:35:01,5531,5532,2026-08-08 22:35:14,adaptive-v7-actionable-range,ensemble,1.20x TO 3.00x,1.20,3.00,0.473807,low,pattern,adaptive,0,range has not beaten baseline,1,1.56,1
2026-08-08 22:35:32,2026-08-08 22:35:14,5532,5533,2026-08-08 22:35:31,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495662,low,baseline,adaptive,0,wider range probability too low,1,2.22,0
2026-08-08 22:35:32,2026-08-08 22:35:14,5532,5533,2026-08-08 22:35:31,adaptive-v7-actionable-range,recent,2.00x TO 10.00x,2.00,10.00,0.432330,low,recent,adaptive,0,range has not beaten baseline,0,2.22,
2026-08-08 22:35:32,2026-08-08 22:35:14,5532,5533,2026-08-08 22:35:31,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.517863,low,pattern,adaptive,0,wider range probability too low,1,2.22,0
2026-08-08 22:35:32,2026-08-08 22:35:14,5532,5533,2026-08-08 22:35:31,adaptive-v7-actionable-range,ensemble,1.00x TO 2.00x,1.00,2.00,0.484621,low,pattern,adaptive,0,wider range probability too low,1,2.22,0
2026-08-08 22:35:46,2026-08-08 22:35:32,5533,5534,2026-08-08 22:35:46,adaptive-v7-actionable-range,baseline,1.00x TO 2.00x,1.00,2.00,0.495572,low,baseline,adaptive,0,wider range probability too low,1,1.72,1
2026-08-08 22:35:46,2026-08-08 22:35:32,5533,5534,2026-08-08 22:35:46,adaptive-v7-actionable-range,recent,2.00x TO 10.00x,2.00,10.00,0.443214,low,recent,adaptive,0,range has not beaten baseline,0,1.72,
2026-08-08 22:35:46,2026-08-08 22:35:32,5533,5534,2026-08-08 22:35:46,adaptive-v7-actionable-range,pattern,1.00x TO 2.00x,1.00,2.00,0.526109,low,pattern,adaptive,0,wider range probability too low,1,1.72,1
